period,org_code,parent_org,org_name,ae_attendances_type_1,ae_attendances_type_2,ae_attendances_other,booked_ae_type_1,booked_ae_type_2,booked_ae_other,over_4hrs_type_1,over_4hrs_type_2,over_4hrs_other,over_4hrs_booked_type_1,over_4hrs_booked_type_2,over_4hrs_booked_other,dta_4_12hr_waits,dta_12hr_plus_waits,emergency_admissions_type_1,emergency_admissions_type_2,emergency_admissions_other_ae,other_emergency_admissions,source_file,total_ae_attendances,total_over_4hrs,total_emergency_admissions,over_4hrs_rate,admission_rate,over_4hrs_rate_pct,admission_rate_pct,reporting_month,performance_risk
MSitAE-DECEMBER-2024,RNZ,NHS ENGLAND SOUTH WEST ,SALISBURY NHS FOUNDATION TRUST,4682,309,2121,202,0,0,2262,0,0,98,0,0,401,11,1452,0,0,914,Monthly-AE-December-2024.csv,7314,2360,2366,0.3226688542521192,0.323489198796828,32.27,32.35,December-2024,High Pressure
MSitAE-DECEMBER-2024,RH5,NHS ENGLAND SOUTH WEST ,SOMERSET NHS FOUNDATION TRUST,12984,0,9207,0,0,0,6927,0,242,0,0,0,754,349,3339,0,0,1749,Monthly-AE-December-2024.csv,22191,7169,5088,0.3230588977513406,0.2292821414086792,32.31,22.93,December-2024,High Pressure
MSitAE-DECEMBER-2024,RM3,NHS ENGLAND NORTH WEST ,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,25637,0,9548,0,0,0,11892,0,574,0,0,0,1228,1213,7322,0,375,2054,Monthly-AE-December-2024.csv,35185,12466,9751,0.3542987068352991,0.2771351428165411,35.43,27.71,December-2024,High Pressure
TOTAL,TOTAL,TOTAL,TOTAL,1407530,43471,807451,32781,570,54131,633815,1547,31873,9567,9,662,100482,54207,411161,1239,4667,135525,Monthly-AE-December-2024.csv,2345934,677473,552592,0.28878604427916554,0.23555308887632814,28.88,23.56,Total,Moderate Pressure
MSitAE-MARCH-2025,RAN,NHS ENGLAND LONDON,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,Monthly-AE-March-2025.csv,0,0,27,0.0,0.0,0.0,0.0,March-2025,Lower Pressure
MSitAE-MARCH-2025,RJ8,NHS ENGLAND SOUTH WEST ,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,74,Monthly-AE-March-2025.csv,0,0,90,0.0,0.0,0.0,0.0,March-2025,Lower Pressure
MSitAE-MARCH-2025,RYY,NHS ENGLAND SOUTH EAST ,KENT COMMUNITY HEALTH NHS FOUNDATION TRUST,0,0,9690,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,Monthly-AE-March-2025.csv,9690,32,0,0.003302373581011352,0.0,0.33,0.0,March-2025,Lower Pressure
MSitAE-MARCH-2025,Y00751,NHS ENGLAND SOUTH EAST ,EAST BERKS PRIMARY CARE OOH(WAM),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Monthly-AE-March-2025.csv,0,0,0,0.0,0.0,0.0,0.0,March-2025,Lower Pressure
MSitAE-MARCH-2025,Y02676,NHS ENGLAND SOUTH EAST ,BRIGHTON STATION HEALTH CENTRE,0,0,2040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Monthly-AE-March-2025.csv,2040,0,0,0.0,0.0,0.0,0.0,March-2025,Lower Pressure
MSitAE-MARCH-2025,8J094,NHS ENGLAND MIDLANDS ,BADGER LTD,0,0,0,0,0,1438,0,0,0,0,0,0,0,0,0,0,0,0,Monthly-AE-March-2025.csv,1438,0,0,0.0,0.0,0.0,0.0,March-2025,Lower Pressure
MSitAE-MARCH-2025,C82009,NHS ENGLAND MIDLANDS ,MARKET HARBOROUGH MED.CTR,0,0,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Monthly-AE-March-2025.csv,315,0,0,0.0,0.0,0.0,0.0,March-2025,Lower Pressure
MSitAE-MARCH-2025,C82038,NHS ENGLAND MIDLANDS ,LATHAM HOUSE MEDICAL PRACTICE,0,0,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Monthly-AE-March-2025.csv,350,0,0,0.0,0.0,0.0,0.0,March-2025,Lower Pressure
MSitAE-MARCH-2025,NDJ,NHS ENGLAND SOUTH EAST ,FIRST COMMUNITY HEALTH AND CARE CIC,0,0,2464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Monthly-AE-March-2025.csv,2464,0,0,0.0,0.0,0.0,0.0,March-2025,Lower Pressure
MSitAE-MARCH-2025,NL7,NHS ENGLAND MIDLANDS ,ASSURA VERTIS URGENT CARE CENTRES (BIRMINGHAM),0,0,3164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Monthly-AE-March-2025.csv,3164,0,0,0.0,0.0,0.0,0.0,March-2025,Lower Pressure
MSitAE-MARCH-2025,NQT51,NHS ENGLAND SOUTH EAST ,STATION PLAZA HEALTH CENTRE,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Monthly-AE-March-2025.csv,1024,0,0,0.0,0.0,0.0,0.0,March-2025,Lower Pressure
MSitAE-MARCH-2025,NQTE4,NHS ENGLAND MIDLANDS ,SUMMERFIELD URGENT CARE CENTRE,0,0,3151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Monthly-AE-March-2025.csv,3151,0,0,0.0,0.0,0.0,0.0,March-2025,Lower Pressure
MSitAE-MARCH-2025,NTV0B,NHS ENGLAND SOUTH EAST ,ASHFORD WALK-IN-CENTRE,0,0,2374,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,Monthly-AE-March-2025.csv,2374,23,0,0.009688289806234204,0.0,0.97,0.0,March-2025,Lower Pressure
MSitAE-MARCH-2025,NTV0W,NHS ENGLAND SOUTH EAST ,WOKING WALK IN CENTRE,0,0,2683,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,Monthly-AE-March-2025.csv,2683,12,0,0.004472605292582929,0.0,0.45,0.0,March-2025,Lower Pressure
MSitAE-MARCH-2025,RA9,NHS ENGLAND SOUTH WEST ,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,6650,0,3358,405,0,154,2977,0,47,160,0,3,285,45,2305,0,0,1183,Monthly-AE-March-2025.csv,10567,3187,3488,0.3015993186334816,0.33008422447241414,30.16,33.01,March-2025,High Pressure
MSitAE-MARCH-2025,RFF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,9281,0,0,12,0,0,1838,0,0,0,0,0,229,0,3249,0,0,530,Monthly-AE-March-2025.csv,9293,1838,3779,0.19778327773593027,0.40665016679220917,19.78,40.67,March-2025,Moderate Pressure
MSitAE-MARCH-2025,RNU,NHS ENGLAND SOUTH EAST ,OXFORD HEALTH NHS FOUNDATION TRUST,0,0,3656,0,0,0,0,0,419,0,0,0,0,0,0,0,0,0,Monthly-AE-March-2025.csv,3656,419,0,0.11460612691466084,0.0,11.46,0.0,March-2025,Lower Pressure
MSitAE-MARCH-2025,RWY,NHS ENGLAND NORTH EAST AND YORKSHIRE ,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,16307,0,0,0,0,0,2976,0,0,0,0,0,885,20,2750,0,0,209,Monthly-AE-March-2025.csv,16307,2976,2959,0.18249831360765315,0.18145581652051265,18.25,18.15,March-2025,Moderate Pressure
MSitAE-MARCH-2025,Y02147,NHS ENGLAND LONDON,URGENT CARE CENTRE (QMS),0,0,8224,0,0,419,0,0,184,0,0,0,0,0,0,0,0,0,Monthly-AE-March-2025.csv,8643,184,0,0.021288904315631147,0.0,2.13,0.0,March-2025,Lower Pressure
MSitAE-MARCH-2025,Y02532,NHS ENGLAND NORTH WEST ,MIRIAM MINOR EMERGENCY,0,0,1709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Monthly-AE-March-2025.csv,1709,0,0,0.0,0.0,0.0,0.0,March-2025,Lower Pressure
MSitAE-MARCH-2025,Y02615,NHS ENGLAND MIDLANDS ,SOUTH BIRMINGHAM GP WALK IN CENTRE,0,0,7113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Monthly-AE-March-2025.csv,7113,0,0,0.0,0.0,0.0,0.0,March-2025,Lower Pressure
MSitAE-MARCH-2025,AAH,NHS ENGLAND SOUTH WEST ,TETBURY HOSPITAL TRUST LTD,0,0,707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Monthly-AE-March-2025.csv,707,0,0,0.0,0.0,0.0,0.0,March-2025,Lower Pressure
MSitAE-MARCH-2025,NV693,NHS ENGLAND NORTH WEST ,ROSSENDALE MIU & OOH,0,0,1122,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Monthly-AE-March-2025.csv,1122,1,0,0.00089126559714795,0.0,0.09,0.0,March-2025,Lower Pressure
MSitAE-MARCH-2025,RCD,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,5137,0,993,354,0,21,1314,0,1,57,0,0,386,23,1150,0,0,315,Monthly-AE-March-2025.csv,6505,1372,1465,0.21091468101460414,0.22521137586471945,21.09,22.52,March-2025,Moderate Pressure
MSitAE-MARCH-2025,RTP,NHS ENGLAND SOUTH EAST ,SURREY AND SUSSEX HEALTHCARE NHS TRUST,10472,0,0,0,0,0,3739,0,0,0,0,0,487,688,3223,0,0,923,Monthly-AE-March-2025.csv,10472,3739,4146,0.3570473644003056,0.39591291061879297,35.7,39.59,March-2025,High Pressure
MSitAE-MARCH-2025,RV9,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HUMBER TEACHING NHS FOUNDATION TRUST,0,0,1048,0,0,28,0,0,10,0,0,0,0,0,0,0,0,0,Monthly-AE-March-2025.csv,1076,10,0,0.00929368029739777,0.0,0.93,0.0,March-2025,Lower Pressure
MSitAE-MARCH-2025,RXR,NHS ENGLAND NORTH WEST ,EAST LANCASHIRE HOSPITALS NHS TRUST,13340,0,11173,0,0,0,4452,0,527,0,0,0,524,1105,3876,0,101,1664,Monthly-AE-March-2025.csv,24513,4979,5641,0.20311671358054909,0.23012279198792476,20.31,23.01,March-2025,Moderate Pressure
MSitAE-MARCH-2025,RY7,NHS ENGLAND NORTH WEST ,WIRRAL COMMUNITY HEALTH AND CARE NHS FOUNDATION TRUST,0,0,4551,0,0,0,0,0,402,0,0,0,0,0,0,0,0,0,Monthly-AE-March-2025.csv,4551,402,0,0.08833223467369809,0.0,8.83,0.0,March-2025,Lower Pressure
MSitAE-MARCH-2025,Y02428,NHS ENGLAND EAST OF ENGLAND ,PUTNOE WALK IN CENTRE,0,0,3139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Monthly-AE-March-2025.csv,3139,0,0,0.0,0.0,0.0,0.0,March-2025,Lower Pressure
MSitAE-MARCH-2025,Y03007,NHS ENGLAND MIDLANDS ,ERDINGTON GP HEALTH & WELLBEING WIC,0,0,0,0,0,1942,0,0,0,0,0,0,0,0,0,0,0,0,Monthly-AE-March-2025.csv,1942,0,0,0.0,0.0,0.0,0.0,March-2025,Lower Pressure
MSitAE-MARCH-2025,AQN04,NHS ENGLAND SOUTH EAST ,PHL LYMINGTON UTC,0,0,3105,0,0,24,0,0,16,0,0,0,0,0,0,0,0,0,Monthly-AE-March-2025.csv,3129,16,0,0.005113454777884308,0.0,0.51,0.0,March-2025,Lower Pressure
MSitAE-MARCH-2025,DT301,NHS ENGLAND EAST OF ENGLAND ,HERTS URGENT CARE (ASCOTS LANE),0,0,2413,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,Monthly-AE-March-2025.csv,2413,124,0,0.0513883133029424,0.0,5.14,0.0,March-2025,Lower Pressure
MSitAE-MARCH-2025,R0B,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,11463,1338,6275,786,0,1488,4812,25,239,347,0,64,316,2,4487,12,0,1547,Monthly-AE-March-2025.csv,21350,5487,6046,0.2570023419203747,0.28318501170960186,25.7,28.32,March-2025,Moderate Pressure
MSitAE-MARCH-2025,RDE,NHS ENGLAND EAST OF ENGLAND ,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,11802,0,14870,1315,0,693,5648,0,555,0,0,0,976,733,6306,0,386,1212,Monthly-AE-March-2025.csv,28680,6203,7904,0.2162831241283124,0.27559274755927476,21.63,27.56,March-2025,Moderate Pressure
MSitAE-MARCH-2025,RQX,NHS ENGLAND LONDON,HOMERTON HEALTHCARE NHS FOUNDATION TRUST,11231,0,0,0,0,0,1927,0,0,0,0,0,206,22,1842,0,0,349,Monthly-AE-March-2025.csv,11231,1927,2191,0.17157866619179057,0.1950850324993322,17.16,19.51,March-2025,Moderate Pressure
MSitAE-MARCH-2025,RTK,NHS ENGLAND SOUTH EAST ,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,10757,0,0,0,0,0,3695,0,0,0,0,0,528,231,2884,0,0,678,Monthly-AE-March-2025.csv,10757,3695,3562,0.3434972575997025,0.3311332155805522,34.35,33.11,March-2025,High Pressure
MSitAE-MARCH-2025,RY5,NHS ENGLAND MIDLANDS ,LINCOLNSHIRE COMMUNITY HEALTH SERVICES NHS TRUST,0,0,8775,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,Monthly-AE-March-2025.csv,8775,250,0,0.02849002849002849,0.0,2.85,0.0,March-2025,Lower Pressure
MSitAE-MARCH-2025,G0Q0L,NHS ENGLAND LONDON,BARKING HOSPITAL UTC,0,0,2910,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,Monthly-AE-March-2025.csv,2910,30,0,0.010309278350515464,0.0,1.03,0.0,March-2025,Lower Pressure
MSitAE-MARCH-2025,K6K0R,NHS ENGLAND LONDON,HAROLD WOOD POLYCLINIC UTC,0,0,2364,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,Monthly-AE-March-2025.csv,2364,5,0,0.0021150592216582064,0.0,0.21,0.0,March-2025,Lower Pressure
MSitAE-MARCH-2025,NTP11,NHS ENGLAND SOUTH EAST ,PRACTICE PLUS GROUP HOSPITAL - SOUTHAMPTON,0,0,5772,0,0,0,0,0,350,0,0,0,0,0,0,0,0,0,Monthly-AE-March-2025.csv,5772,350,0,0.060637560637560636,0.0,6.06,0.0,March-2025,Lower Pressure
MSitAE-MARCH-2025,RDY,NHS ENGLAND SOUTH WEST ,DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Monthly-AE-March-2025.csv,0,0,1,0.0,0.0,0.0,0.0,March-2025,Lower Pressure
MSitAE-MARCH-2025,RY8,NHS ENGLAND MIDLANDS ,DERBYSHIRE COMMUNITY HEALTH SERVICES NHS FOUNDATION TRUST,0,0,7172,0,0,2435,0,0,122,0,0,7,0,0,0,0,0,0,Monthly-AE-March-2025.csv,9607,129,0,0.01342770896221505,0.0,1.34,0.0,March-2025,Lower Pressure
MSitAE-MARCH-2025,Y07709,NHS ENGLAND SOUTH EAST ,READING URGENT CARE CENTRE,0,0,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Monthly-AE-March-2025.csv,2020,0,0,0.0,0.0,0.0,0.0,March-2025,Lower Pressure
MSitAE-MARCH-2025,AJN,NHS ENGLAND NORTH EAST AND YORKSHIRE ,WORKINGTON HEALTH LIMITED,0,0,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Monthly-AE-March-2025.csv,336,0,0,0.0,0.0,0.0,0.0,March-2025,Lower Pressure
MSitAE-MARCH-2025,NQT5F,NHS ENGLAND NORTH WEST ,SKELMERSDALE WALK IN CENTRE,0,0,1730,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,Monthly-AE-March-2025.csv,1730,6,0,0.003468208092485549,0.0,0.35,0.0,March-2025,Lower Pressure
MSitAE-MARCH-2025,NQT5H,NHS ENGLAND SOUTH WEST ,PAULTON MEMORIAL HOSPITAL,0,0,913,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,Monthly-AE-March-2025.csv,913,5,0,0.00547645125958379,0.0,0.55,0.0,March-2025,Lower Pressure
MSitAE-MARCH-2025,RAX,NHS ENGLAND LONDON,KINGSTON AND RICHMOND NHS FOUNDATION TRUST,7332,0,8910,0,0,0,3271,0,273,0,0,0,273,406,2435,0,278,322,Monthly-AE-March-2025.csv,16242,3544,3035,0.2181997290974018,0.1868612239871937,21.82,18.69,March-2025,Moderate Pressure
MSitAE-MARCH-2025,RBT,NHS ENGLAND NORTH WEST ,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,7136,0,3238,0,0,93,4139,0,64,0,0,5,604,541,2236,0,0,1348,Monthly-AE-March-2025.csv,10467,4208,3584,0.4020254132034012,0.3424094774051782,40.2,34.24,March-2025,High Pressure
MSitAE-MARCH-2025,RJZ,NHS ENGLAND LONDON,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,15710,0,9620,60,0,1100,6788,0,563,15,0,0,1441,926,3585,0,0,366,Monthly-AE-March-2025.csv,26490,7366,3951,0.27806719516798795,0.1491506228765572,27.81,14.92,March-2025,Moderate Pressure
MSitAE-MARCH-2025,RLQ,NHS ENGLAND MIDLANDS ,WYE VALLEY NHS TRUST,6143,1157,158,165,0,0,2759,0,0,44,0,0,415,293,1461,0,0,151,Monthly-AE-March-2025.csv,7623,2803,1612,0.3677030040666404,0.2114653023743933,36.77,21.15,March-2025,High Pressure
MSitAE-MARCH-2025,RQW,NHS ENGLAND EAST OF ENGLAND ,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,8544,0,2131,0,0,665,3474,0,0,0,0,0,401,89,1795,0,0,277,Monthly-AE-March-2025.csv,11340,3474,2072,0.30634920634920637,0.18271604938271604,30.63,18.27,March-2025,High Pressure
MSitAE-MARCH-2025,RWP,NHS ENGLAND MIDLANDS ,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,13805,0,6203,0,0,0,6738,0,71,0,0,0,925,731,2693,0,0,861,Monthly-AE-March-2025.csv,20008,6809,3554,0.34031387445021993,0.17762894842063176,34.03,17.76,March-2025,High Pressure
MSitAE-MARCH-2025,RXL,NHS ENGLAND NORTH WEST ,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,8950,0,11021,432,0,363,4016,0,71,148,0,0,499,549,2743,0,0,1747,Monthly-AE-March-2025.csv,20766,4235,4490,0.20393913127227198,0.2162188192237311,20.39,21.62,March-2025,Moderate Pressure
MSitAE-MARCH-2025,Y03218,NHS ENGLAND LONDON,THE PINN UNREGISTERED WIC,0,0,603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Monthly-AE-March-2025.csv,603,0,0,0.0,0.0,0.0,0.0,March-2025,Lower Pressure
MSitAE-MARCH-2025,NLX,NHS ENGLAND SOUTH WEST ,SIRONA CARE & HEALTH,0,0,9372,0,0,357,0,0,393,0,0,41,0,0,0,0,0,0,Monthly-AE-March-2025.csv,9729,434,0,0.04460890122314729,0.0,4.46,0.0,March-2025,Lower Pressure
MSitAE-MARCH-2025,NR3,NHS ENGLAND MIDLANDS ,NOTTINGHAM CITYCARE PARTNERSHIP,0,0,5780,0,0,287,0,0,721,0,0,0,0,0,0,0,0,0,Monthly-AE-March-2025.csv,6067,721,0,0.11883962419647272,0.0,11.88,0.0,March-2025,Lower Pressure
MSitAE-MARCH-2025,NTPAD,NHS ENGLAND SOUTH EAST ,PRACTICE PLUS GROUP SURGICAL CENTRE - ST MARYS PORTSMOUTH,0,0,5679,0,0,271,0,0,146,0,0,1,0,0,0,0,0,0,Monthly-AE-March-2025.csv,5950,147,0,0.024705882352941175,0.0,2.47,0.0,March-2025,Lower Pressure
MSitAE-MARCH-2025,RBQ,NHS ENGLAND NORTH WEST ,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,Monthly-AE-March-2025.csv,0,0,170,0.0,0.0,0.0,0.0,March-2025,Lower Pressure
MSitAE-MARCH-2025,REF,NHS ENGLAND SOUTH WEST ,ROYAL CORNWALL HOSPITALS NHS TRUST,6629,0,12512,0,0,0,3494,0,709,0,0,0,754,423,2613,0,51,1130,Monthly-AE-March-2025.csv,19141,4203,3794,0.21958100412726608,0.19821325949532417,21.96,19.82,March-2025,Moderate Pressure
MSitAE-MARCH-2025,RGP,NHS ENGLAND EAST OF ENGLAND ,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,7416,0,1608,0,0,0,3330,0,0,0,0,0,582,457,1676,0,0,504,Monthly-AE-March-2025.csv,9024,3330,2180,0.3690159574468085,0.24157801418439717,36.9,24.16,March-2025,High Pressure
MSitAE-MARCH-2025,RGR,NHS ENGLAND EAST OF ENGLAND ,WEST SUFFOLK NHS FOUNDATION TRUST,8165,0,798,127,0,0,1055,0,0,0,0,0,215,69,2117,0,0,300,Monthly-AE-March-2025.csv,9090,1055,2417,0.11606160616061606,0.2658965896589659,11.61,26.59,March-2025,Lower Pressure
MSitAE-MARCH-2025,RJ6,NHS ENGLAND LONDON,CROYDON HEALTH SERVICES NHS TRUST,13255,0,5119,0,0,0,3289,0,0,0,0,0,304,701,1214,0,0,118,Monthly-AE-March-2025.csv,18374,3289,1332,0.17900293893545227,0.07249374115598128,17.9,7.25,March-2025,Moderate Pressure
MSitAE-MARCH-2025,RL1,NHS ENGLAND MIDLANDS ,THE ROBERT JONES AND AGNES HUNT ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Monthly-AE-March-2025.csv,0,0,0,0.0,0.0,0.0,0.0,March-2025,Lower Pressure
MSitAE-MARCH-2025,RL4,NHS ENGLAND MIDLANDS ,THE ROYAL WOLVERHAMPTON NHS TRUST,12866,0,8567,189,0,914,3895,0,213,38,0,1,982,472,5766,0,0,1046,Monthly-AE-March-2025.csv,22536,4147,6812,0.18401668441604543,0.3022719204827831,18.4,30.23,March-2025,Moderate Pressure
MSitAE-MARCH-2025,RRV,NHS ENGLAND LONDON,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,13584,0,0,364,0,0,3789,0,0,0,0,0,385,80,1443,0,0,276,Monthly-AE-March-2025.csv,13948,3789,1719,0.2716518497275595,0.12324347576713507,27.17,12.32,March-2025,Moderate Pressure
MSitAE-MARCH-2025,RTR,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,7561,0,9440,0,0,1728,3994,0,509,0,0,71,276,7,2678,0,127,2448,Monthly-AE-March-2025.csv,18729,4574,5253,0.2442201932831438,0.28047413102674995,24.42,28.05,March-2025,Moderate Pressure
MSitAE-MARCH-2025,RVV,NHS ENGLAND SOUTH EAST ,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,12820,0,13288,0,0,0,6228,0,414,0,0,0,340,1326,2819,0,528,549,Monthly-AE-March-2025.csv,26108,6642,3896,0.2544047801440172,0.14922629079209437,25.44,14.92,March-2025,Moderate Pressure
MSitAE-MARCH-2025,RW1,NHS ENGLAND SOUTH EAST ,HAMPSHIRE AND ISLE OF WIGHT HEALTHCARE NHS FOUNDATION TRUST,0,0,3122,0,0,0,0,0,64,0,0,0,0,0,0,0,0,140,Monthly-AE-March-2025.csv,3122,64,140,0.020499679692504803,0.04484304932735426,2.05,4.48,March-2025,Lower Pressure
MSitAE-MARCH-2025,RW4,NHS ENGLAND NORTH WEST ,MERSEY CARE NHS FOUNDATION TRUST,0,0,14217,0,0,0,0,0,405,0,0,0,0,0,0,0,0,44,Monthly-AE-March-2025.csv,14217,405,44,0.02848702257860308,0.0030948864036013223,2.85,0.31,March-2025,Lower Pressure
MSitAE-MARCH-2025,RWF,NHS ENGLAND SOUTH EAST ,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,18303,0,2372,824,0,219,3116,0,26,91,0,0,793,25,5241,0,0,979,Monthly-AE-March-2025.csv,21718,3233,6220,0.148862694539092,0.2863983792246063,14.89,28.64,March-2025,Lower Pressure
MSitAE-MARCH-2025,RXG,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,Monthly-AE-March-2025.csv,0,0,131,0.0,0.0,0.0,0.0,March-2025,Lower Pressure
MSitAE-MARCH-2025,RY2,NHS ENGLAND NORTH WEST ,BRIDGEWATER COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,0,0,3040,0,0,170,0,0,100,0,0,6,0,0,0,0,0,0,Monthly-AE-March-2025.csv,3210,106,0,0.03302180685358255,0.0,3.3,0.0,March-2025,Lower Pressure
MSitAE-MARCH-2025,RYF,NHS ENGLAND SOUTH WEST ,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,0,0,1927,0,0,12,0,0,16,0,0,0,0,0,0,0,0,0,Monthly-AE-March-2025.csv,1939,16,0,0.008251676121712223,0.0,0.83,0.0,March-2025,Lower Pressure
MSitAE-MARCH-2025,ACH01,NHS ENGLAND SOUTH EAST ,WHITSTABLE MEDICAL PRACTICE,0,0,5414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Monthly-AE-March-2025.csv,5414,0,0,0.0,0.0,0.0,0.0,March-2025,Lower Pressure
MSitAE-MARCH-2025,C83023,NHS ENGLAND MIDLANDS ,SLEAFORD MEDICAL GROUP,0,0,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Monthly-AE-March-2025.csv,540,0,0,0.0,0.0,0.0,0.0,March-2025,Lower Pressure
MSitAE-MARCH-2025,L83087,NHS ENGLAND SOUTH WEST ,OKEHAMPTON MEDICAL CENTRE,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Monthly-AE-March-2025.csv,87,0,0,0.0,0.0,0.0,0.0,March-2025,Lower Pressure
MSitAE-MARCH-2025,RA7,NHS ENGLAND SOUTH WEST ,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,16099,2536,0,0,0,0,5748,207,0,0,0,0,1161,534,5388,5,0,1558,Monthly-AE-March-2025.csv,18635,5955,6951,0.31955996780252216,0.37300778105715054,31.96,37.3,March-2025,High Pressure
MSitAE-MARCH-2025,RAT,NHS ENGLAND LONDON,NORTH EAST LONDON NHS FOUNDATION TRUST,0,0,2006,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,Monthly-AE-March-2025.csv,2006,75,0,0.03738783649052842,0.0,3.74,0.0,March-2025,Lower Pressure
MSitAE-MARCH-2025,RCF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,AIREDALE NHS FOUNDATION TRUST,5892,232,0,541,0,0,2541,0,0,0,0,0,440,223,1521,0,0,521,Monthly-AE-March-2025.csv,6665,2541,2042,0.38124531132783196,0.30637659414853713,38.12,30.64,March-2025,High Pressure
MSitAE-MARCH-2025,RCX,NHS ENGLAND EAST OF ENGLAND ,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",6746,0,1246,0,0,0,3185,0,0,0,0,0,285,128,1909,0,0,373,Monthly-AE-March-2025.csv,7992,3185,2282,0.39852352352352355,0.2855355355355355,39.85,28.55,March-2025,High Pressure
